alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Fair split, let's start with a good base",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's try to get closer to a fair split, but I'll start with a slightly more generous offer",Bob,2,
,,,Alice,2,reject
45.0,55.0,"I'm willing to compromise, but I think I deserve a bit more",Alice,3,
,,,Bob,3,reject
42.0,58.0,"I'm willing to meet you halfway, but I think 58 is a fairer split",Bob,4,
,,,Alice,4,reject
50.0,50.0,Let's meet in the middle and split it evenly,Alice,5,
,,,Bob,5,accept
