message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll really like. I'm willing to sell it to you for $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested, but that's a little steep for me. Would you consider $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I understand you're looking for a good deal, Bob. I can do $105, but I'm not sure I can go any lower than that.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice. How about we meet in the middle at $97?",97.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I can see you're trying to negotiate, Bob. I'm willing to meet you halfway, but I need to make a profit. How about we do $102.50?",102.5,Alice,5,,
,,Bob,5,AcceptOffer,
