message,product_price,player,round,decision
Hello Bob! I'm excited to offer you this amazing product. It's a great opportunity to get your hands on something truly valuable. I'm willing to sell it to you for $110.,110.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for the offer, but that price is a bit too high for me.  Would you consider a lower price?",60.0,Bob,2,
,,Alice,2,RejectOffer
"I understand that $110 is a bit steep for you, Bob. However, I'm willing to meet you halfway. I'll sell the product to you for $90. It's a great compromise, and I think you'll really benefit from this deal.",90.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down on the price, Alice.  However, I'm still a little ways off from what I can afford.  How about we try $70?",70.0,Bob,4,
,,Alice,4,RejectOffer
"I'm still not willing to go as low as $70, Bob. However, I'm willing to make another compromise. I'll sell the product to you for $85. It's a fair price, and I think you'll be happy with the deal.",85.0,Alice,5,
,,Bob,5,AcceptOffer
