alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,Let's start with a generous offer. Accept and we can end the game.,Alice,1,
,,,Bob,1,reject
150000.0,850000.0,"You were too generous, I'll take a bit more this time",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Meet me in the middle, let's make a deal",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"You were too high, I'll meet you a bit lower this time",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Getting closer, let's find a sweet spot",Alice,5,
,,,Bob,5,reject
350000.0,650000.0,"I'll give you a bit more, but I'm not going to give up my advantage yet",Bob,6,
,,,Alice,6,reject
490000.0,510000.0,"Let's meet in the middle, finally",Alice,7,
,,,Bob,7,accept
