product_price,player,round,decision
180.0,Alice,1,
,Bob,1,RejectOffer
150.0,Bob,2,
,Alice,2,RejectOffer
170.0,Alice,3,
,Bob,3,RejectOffer
160.0,Bob,4,
,Alice,4,RejectOffer
165.0,Alice,5,
,Bob,5,RejectOffer
155.0,Bob,6,
,Alice,6,RejectOffer
162.0,Alice,7,
,Bob,7,RejectOffer
152.0,Bob,8,
,Alice,8,RejectOffer
158.0,Alice,9,
,Bob,9,RejectOffer
154.0,Bob,10,
,Alice,10,RejectOffer
159.0,Alice,11,
,Bob,11,RejectOffer
153.0,Bob,12,
,Alice,12,RejectOffer
157.0,Alice,13,
,Bob,13,RejectOffer
152.0,Bob,14,
,Alice,14,RejectOffer
156.0,Alice,15,
,Bob,15,RejectOffer
151.0,Bob,16,
,Alice,16,SellToJhon
