alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,Accept this generous offer and we can call it a day!,Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"Let's split it down the middle, but I'll take a slightly larger share this time.",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"Meet me halfway, but with a slight bias towards me this time.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'll take a smaller share this time, but I'm still not willing to give up too much.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"You're getting closer to my price, but I'm still not there yet.",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Let's meet in the middle and split it evenly, no more negotiations needed.",Bob,6,
,,,Alice,6,accept
