message,product_price,player,round,decision
"Hi Bob, I'm selling this product for $175. It's a great deal, and I'm confident you'll find it valuable. What do you think?",175.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I understand the value of the product, but I am only able to pay up to $120 for it. I hope we can come to an agreement.",120.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but $120 is simply too low for me.  How about we split the difference and settle on $145? It's a fair price, and I'm confident you'll still find it a good deal.",145.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for your response. I understand your position, but I believe we can reach a better agreement. I would like to propose $130 as the price for the product.",130.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm willing to come down a bit further to $135. This is a good price for both of us, and I'm sure we can make this work.",135.0,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, thank you for considering my previous offers. I appreciate your willingness to negotiate, and I would like to counter with $130 as the final price for the product.",130.0,Bob,6,
,,Alice,6,SellToJhon
