alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly to start, see how it goes.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"You started with an even split, now it's time to take the lead!",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"You wanted to take the lead, now it's time for me to take control!",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"You're trying to take control, but I'm not letting go that easily!",Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"I'm willing to compromise, but I need a fair share!",Alice,5,
,,,Bob,5,accept
