alice_gain,bob_gain,message,player,round,decision
80.0,20.0,"Let's start with a fair split, Bob. Accept and we can end the game early.",Alice,1,
,,,Bob,1,reject
70.0,30.0,"I'll give you a slightly better offer, but I'm not going to give up too much yet.",Bob,2,
,,,Alice,2,reject
60.0,40.0,"You're not giving up enough, Bob. I need a bigger share to make it worth my while.",Alice,3,
,,,Bob,3,reject
55.0,45.0,"I'll give you a bit more, but I'm not going to give away too much. You're getting closer, but not close enough yet.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"It's getting close to the deadline, Bob. Let's meet in the middle and split it 50/50. It's the fairest way to end this.",Alice,5,
,,,Bob,5,accept
