message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll love. I'm willing to let it go for $100.",100.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $90.",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I appreciate your interest in the product, Bob. I can do $105, but that's as low as I'm willing to go.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still interested in the product, but I was thinking more along the lines of $95.",95.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I'm starting to get a bit concerned that we're not meeting in the middle, Bob. I can do $112.50, but that's as high as I'm willing to go.",112.5,Alice,5,,
,,Bob,5,RejectOffer,
"I'm still interested in the product, but I was thinking more along the lines of $92.50.",92.5,Bob,6,,
,,Alice,6,RejectOffer,110.0
"I'm not getting any younger, Bob. I'm willing to meet you halfway, so I'll do $107.50",107.5,Alice,7,,
,,Bob,7,RejectOffer,
"I'm still interested in the product, but I was thinking more along the lines of $92.",92.0,Bob,8,,
,,Alice,8,RejectOffer,110.0
I'm not willing to go any lower than $100. That's my final offer.,100.0,Alice,9,,
,,Bob,9,RejectOffer,
"I'm really interested in the product, but I'm still looking for a good deal. I'm willing to meet you at $90.",90.0,Bob,10,,
,,Alice,10,SellToJhon,
