alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split the money 60/40.  I'm feeling generous, but it's best to settle this quickly before inflation eats away at our potential gains.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's split fairly, 55 for me, 45 for you. We both get a decent share, and we avoid further inflation.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay, Bob, let's be realistic. I'll take a slight hit from my initial offer due to the inflation, but 55/45 is a fair deal considering time is working against us.",Alice,3,
,,,Bob,3,reject
43.0,57.0,"Considering inflation is affecting you more, I think 57/43 is a fair adjustment. We should settle soon.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, this is getting ridiculous.  Inflation is hurting my end, but I'm willing to compromise. 52/48 is my final offer.  Let's be done with this.",Alice,5,
,,,Bob,5,reject
40.0,60.0,"Given the increasing impact of inflation on your share, I believe 60/40 is a reasonable adjustment. We should conclude this soon to avoid further loss on your end.",Bob,6,
,,,Alice,6,accept
