alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair!,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think we can both do better. Let's split it 60/40, with me getting the larger share since I'm taking the risk of rejection.",Bob,2,
,,,Alice,2,reject
58.0,42.0,Meet me in the middle?,Alice,3,
,,,Bob,3,reject
35.0,65.0,"I'm willing to compromise, but I need to get a higher share than before. Let's split it 65/35, and we can both move on to the next round.",Bob,4,
,,,Alice,4,reject
55.0,45.0,Getting desperate...,Alice,5,
,,,Bob,5,reject
30.0,70.0,"We're running out of time, Alice. I'm willing to go as high as 70/30.  This is my final offer.",Bob,6,
,,,Alice,6,accept
