alice_gain,bob_gain,message,player,round,decision
550000.0,450000.0,"Let's be reasonable, I'm willing to compromise",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I think this is a fair split, considering the inflation",Bob,2,
,,,Alice,2,reject
520000.0,480000.0,"Come on, Bob, let's meet in the middle before the inflation eats away our money!",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I'm willing to give you a bit more, but I need to ensure I get a decent share too. Let's reach a compromise before the inflation hits even harder.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"50/50 split, last chance before I get really stingy",Alice,5,
,,,Bob,5,accept
