message,product_price,player,round,decision,counteroffer
I'm excited to offer you this great product! I think you'll really like it. Would you like to buy it from me for $180?,180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice!  I'm interested, but $180 is a bit higher than I'm willing to pay. How about $120?",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a better deal, but I have to make a profit. How about we meet in the middle at $160?",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, Alice.  $160 is still a bit too high for me.  Let's split the difference and go with $140.  This is my final offer.",140.0,Bob,4,,
,,Alice,4,RejectOffer,145.0
"I'm not sure I can go any lower than that, but I'm willing to make one last concession. How about we meet at $145?",145.0,Alice,5,,
,,Bob,5,BuyFromJhon,
