message,product_price,player,round,decision
"Hello Bob, I'm offering you a great product for $9,500. I think you'll find it's a fantastic deal!",9500.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $8,500. Can you meet me in the middle?",8500.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest.  While $8,500 is a bit too low for me, I'm willing to come down to $9,000.  This is a very fair offer for a product I know you'll value.",9000.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still a bit above my budget, so I was thinking more along the lines of $8,200. Can you meet me at this price?",8200.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're trying to find the best price, and I want to make this work.  How about we split the difference and settle at $8,600?  That's my final offer.",8600.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still a bit short of my budget. How about we try $8,500 again? I'm willing to make a serious commitment to buy the product at this price.",8500.0,Bob,6,
,,Alice,6,AcceptOffer
