message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a great product that I think you'll love. I'm willing to sell it to you for $150. Is this something you'd be interested in?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice.  I'm interested in the product but I'm looking to spend a bit less.  I'd be willing to pay $130 for it.  Let me know what you think.",130.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"Hi Bob, I understand you're looking to spend a bit less, but I need to make a profit on this product. I'm willing to meet you halfway and sell it to you for $140. Is this a price you're comfortable with?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down on the price. $140 is closer, but I'm still hoping for a slightly better deal.  Would you be willing to consider $135?  Let's see if we can find a price that works for both of us.",135.0,Bob,4,,
,,Alice,4,RejectOffer,137.0
"Hi Bob, I think we're getting close! I'm willing to meet you at $137, but I need to make sure I'm not leaving money on the table. Can we meet in the middle at $138? I think that's a fair price for both of us.",138.0,Alice,5,,
,,Bob,5,AcceptOffer,
