alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be reasonable, Bob. This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
350000.0,650000.0,"I understand you want a lion's share, Alice, but I need to be compensated fairly for the time value. Let's be practical.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Bob, let's stop wasting time.  I'll meet you in the middle from my original offer. Take it or leave it.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, this is a serious offer.  You're getting a good deal considering the time pressure and the fact I'm taking on more risk here.",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"Bob, this is my final offer. You are severely underestimating the effects of inflation.  Take this deal, or you risk ending up with nothing.",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Alice, this is getting ridiculous.  A 50/50 split is the only fair outcome at this point.  Don't let greed cloud your judgment.",Bob,6,
,,,Alice,6,accept
