message,product_price,player,round,decision
"Bob, I'm offering you my product at a price of $1,750,000. This is a fair price considering its value. I'm confident you'll find it a worthwhile investment.",1750000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer.  That price is a little high for me. I'd be willing to pay $1,200,000 for the product.",1200000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer but $1,200,000 is significantly lower than the product's value.  I'm willing to come down to $1,600,000, which reflects a reasonable compromise. Let's make this work.",1600000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand the product has value, but I have a budget I need to stick to.  How about we meet in the middle at $1,400,000?",1400000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you have a budget, but $1,400,000 is still below the product's true value. I'm willing to come down to $1,550,000, which is a fair compromise. This is my final offer before I consider selling to John.",1550000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, you're getting close. I can tell you're motivated to sell.  How about we split the difference and close the deal at $1,525,000?",1525000.0,Bob,6,
,,Alice,6,AcceptOffer
