message,product_price,player,round,decision
"Hi Bob, I'm selling this great product that I think you'd be interested in. I'm asking for $110 for it. Let me know what you think!",110.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for offering the product. I appreciate it, but I can only pay up to $90 for it.",90.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for the counteroffer. I appreciate your interest.  While $90 is a good offer, I need to recoup my costs. How about $95? It's a fair price for both of us.",95.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I've considered your offer, but I still believe $90 would be a fair price for both of us. Thank you for your understanding.",90.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand you're set on $90, but I'm really hoping we can find a price that works for both of us. I can go down to $97.  It's still above my minimum, and it shows how much I value our potential deal.",97.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your flexibility. I think $95 would be a fair compromise considering the value of the product. Thank you for considering my perspective.",95.0,Bob,6,
,,Alice,6,AcceptOffer
