alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's split it evenly. This way we both get a fair deal and don't have to worry about the inflation.,Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering inflation, I'll take a bit more this time",Alice,3,
,,,Bob,3,reject
45.0,55.0,"I'm willing to give you a slightly larger share, but I'd like to secure a deal before the inflation gets any worse for both of us.",Bob,4,
,,,Alice,4,reject
56.0,44.0,"Inflation is hitting me hard, need a bit more to make up for it",Alice,5,
,,,Bob,5,reject
40.0,60.0,"I'm getting worried about inflation. I'm willing to increase my share a bit, but this is my final offer. Let's settle before it's too late for both of us.",Bob,6,
,,,Alice,6,accept
