alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's make a fair deal,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"I'm offering a fairer split, considering inflation will be less favorable for you in the next round.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Considering inflation, this is the best I can do",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"Let's meet in the middle. With inflation, my offer is the fairest way to split the money now.",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"I'm willing to compromise, but I still need a bit more",Alice,5,
,,,Bob,5,reject
470000.0,530000.0,Time is running out.  This is a fair offer considering the effects of inflation on both of us.,Bob,6,
,,,Alice,6,accept
