alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's be fair, Bob. I get a little more since I'm proposing.",Alice,1,
,,,Bob,1,reject
40.0,60.0,I think I deserve more since I'm the one who knows the value of money!,Bob,2,
,,,Alice,2,reject
50.0,50.0,"Okay Bob, let's be real. The value is dropping fast for you. I'm offering a fair 50/50 split before things get worse.",Alice,3,
,,,Bob,3,reject
44.0,56.0,"I'll take a bit less, but I still want more than half!",Bob,4,
,,,Alice,4,reject
48.0,52.0,"Bob, this is getting ridiculous. It's depreciating rapidly for you. Take this offer before it gets even worse!",Alice,5,
,,,Bob,5,reject
46.0,54.0,"I'm willing to take a bit less, but not that much!",Bob,6,
,,,Alice,6,accept
