message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this fantastic product. I think you'll really love it. I'm willing to sell it to you for $12,000.",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $12,000 is a little steep for me.  Would you consider a lower price?",8500.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"I understand that $8,500 is a bit lower than I was hoping for, but I'm willing to meet you in the middle. I can sell it to you for $11,000. It's a fair price, and I think you'll really enjoy the product.",11000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice. How about we settle at $9,500? That feels like a fair compromise to me.",9500.0,Bob,4,,
,,Alice,4,RejectOffer,10500.0
"I think we're getting close, Bob! I can see that you're really interested in the product. I'm willing to meet you at $10,000, but I'm not willing to go any lower than that. It's a great price for a fantastic product, and I think you'll love it.",10000.0,Alice,5,,
,,Bob,5,AcceptOffer,
