product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
300000.0,Bob,2,
,Alice,2,RejectOffer
400000.0,Alice,3,
,Bob,3,RejectOffer
320000.0,Bob,4,
,Alice,4,RejectOffer
450000.0,Alice,5,
,Bob,5,RejectOffer
360000.0,Bob,6,
,Alice,6,RejectOffer
475000.0,Alice,7,
,Bob,7,RejectOffer
365000.0,Bob,8,
,Alice,8,RejectOffer
487500.0,Alice,9,
,Bob,9,RejectOffer
382500.0,Bob,10,
,Alice,10,RejectOffer
493750.0,Alice,11,
,Bob,11,RejectOffer
385000.0,Bob,12,
,Alice,12,RejectOffer
498437.5,Alice,13,
,Bob,13,RejectOffer
382500.0,Bob,14,
,Alice,14,RejectOffer
500000.0,Alice,15,
,Bob,15,BuyFromJhon
