alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be reasonable, Bob. This offer benefits us both.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I think this is a fair split, considering the future rounds.  Let's end this now.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Bob, my friend, I'm willing to be flexible, but time is running out. Let's make a deal!",Alice,3,
,,,Bob,3,reject
500000.0,500000.0,This is the fairest split I can offer.  Let's end this game and get our share!,Bob,4,
,,,Alice,4,reject
620000.0,380000.0,"Bob, we're both losing out with every passing round.  Meet me in the middle here!",Alice,5,
,,,Bob,5,reject
550000.0,450000.0,"I'm willing to compromise, but time is running out. Let's reach a deal now before we lose even more.",Bob,6,
,,,Alice,6,accept
