message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product. I think you'll really love it. Would you like to purchase it from me for $9500?",9500.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm really interested in the product, but I was thinking more along the lines of $7500. Would you be willing to sell it to me for that price?",7500.0,Bob,2,,
,,Alice,2,RejectOffer,8500.0
"I appreciate your interest in the product, Bob. However, I'm afraid I need to make a bit more than $7500 to make it worth my while. Would you be willing to meet me at $8200?",8200.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm getting close to making a decision, but I'm still a bit hesitant about the price. I'm willing to meet you in the middle at $8000. Can you do that for me?",8000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I appreciate your persistence, Bob. I'm not quite ready to meet you at $8000, but I'm willing to compromise. How about we meet at $8250?",8250.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to compromise, but I'm afraid $8250 is still a bit too high for me. I'm willing to go up to $8100, but no higher. Can you meet me at that price?",8100.0,Bob,6,,
,,Alice,6,SellToJhon,
