alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split fairly, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,Let's try a bit more in my favor,Bob,2,
,,,Alice,2,reject
58.0,42.0,"Come on, meet me in the middle",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Still willing to compromise, but need a bit more",Bob,4,
,,,Alice,4,reject
56.0,44.0,"Getting closer, let's settle",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Split it down the middle, last reasonable offer",Bob,6,
,,,Alice,6,accept
