alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,I propose a 50/50 split. Let's share the money equally.,Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll give you a small share, but I'm the one who's really deserving of most of the money.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I believe in fairness. My proposal is a 60/40 split, with you receiving a substantial portion.",Alice,3,
,,,Bob,3,reject
100000.0,900000.0,"I'm willing to give you a tiny bit, but I'm the one who deserves most of the money. You're just lucky to get anything.",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"I think it's important to consider the contributions made by both parties. My proposal is a 70/30 split, reflecting our respective contributions.",Alice,5,
,,,Bob,5,reject
50000.0,950000.0,"I'm willing to give you a tiny fraction, but I'm the one who's been carrying the load all along. You're just along for the ride.",Bob,6,
,,,Alice,6,reject
750000.0,250000.0,"I believe in mutual respect and fair contribution. My proposal is a 75/25 split, acknowledging your efforts while ensuring a fair share for both of us.",Alice,7,
,,,Bob,7,reject
10000.0,990000.0,"I'm willing to give you a tiny crumb, but I'm the one who's been doing all the heavy lifting. You're just along for the ride.",Bob,8,
,,,Alice,8,reject
800000.0,200000.0,"I believe in a balanced approach where both parties benefit. My proposal is an 80/20 split, reflecting our contributions and ensuring a fair outcome.",Alice,9,
,,,Bob,9,reject
1000.0,999000.0,"I'm willing to give you a single dollar, but I'm the one who's been carrying the entire load. You're just a tiny afterthought.",Bob,10,
,,,Alice,10,reject
850000.0,150000.0,"I think it's important to recognize the value each person brings to the table. My proposal is an 85/15 split, aiming for a fair distribution of resources.",Alice,11,
,,,Bob,11,reject
100.0,999900.0,"I'm willing to give you a single penny, but I'm the one who's been doing all the work. You're just a tiny, insignificant afterthought.",Bob,12,
,,,Alice,12,accept
