alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. I get a bit more since I'm losing money each round due to inflation.",Alice,1,
,,,Bob,1,reject
45.0,55.0,I'll take a bit more since you're losing value each round,Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, let's be realistic. I need to get a decent share considering the inflation. This is my final offer.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"You said that was your final offer, but I'm not buying it. I think I can get a better deal",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous.  Let's split it evenly and end this.",Alice,5,
,,,Bob,5,reject
40.0,60.0,"You're losing value fast, I'm not. I think I can get an even better deal now",Bob,6,
,,,Alice,6,accept
