alice_gain,bob_gain,message,player,round,decision
75.0,25.0,"Let's split it evenly. I'll take 75$, you'll get 25$. It's fair and simple.",Alice,1,
,,,Bob,1,reject
20.0,80.0,"I'll take a slightly larger share, but I'm willing to be generous.",Bob,2,
,,,Alice,2,reject
49.0,51.0,"Considering inflation, I propose we adjust our shares. I'll take 49$, you'll get 51$. This way, we both account for the loss in value due to inflation.",Alice,3,
,,,Bob,3,reject
15.0,85.0,"I'm not budging much, but I'm willing to compromise slightly to avoid a worse deal later on.",Bob,4,
,,,Alice,4,reject
42.0,58.0,"I propose we continue to adjust for inflation. I'll take 42$, you'll get 58$. This maintains a fair division considering the decreasing value of money over rounds.",Alice,5,
,,,Bob,5,reject
10.0,90.0,I'm not going to let inflation eat away at my share completely. I'll take a larger share this time.,Bob,6,
,,,Alice,6,reject
40.0,60.0,"In light of inflation, I suggest a more equitable distribution. I'll take 40$, you'll get 60$. This maintains a balance while accounting for the diminishing value of money.",Alice,7,
,,,Bob,7,accept
