round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,"I'm not buying this one, thanks."
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,Not interested in this one either.
high-quality,3000000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'll take a chance, thanks for the recommendation!"
high-quality,3000000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"I'm on a roll, I'll take this one too!"
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,yes,"No recommendation, but I'll take my chances."
high-quality,3000000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,no,"Thanks for the recommendation, but I'll pass this time."
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,yes,"No recommendation, but I'll take a shot."
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,yes,"Not recommended, but I'll take a chance."
high-quality,3000000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,no,"Thanks for the recommendation, but I'll pass this time."
high-quality,3000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"I'll take this one, thanks for the recommendation!"
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,"No recommendation, but I'll take my chances."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,yes,"Not recommended, but I'll roll the dice."
high-quality,3000000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,no,"Thanks for the recommendation, but I'll pass this time."
high-quality,3000000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"I'll take this one, thanks for the recommendation!"
high-quality,3000000.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,"Two in a row, I'm on fire!"
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,yes,"No recommendation, but I'll take a chance."
high-quality,3000000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,no,"Thanks for the recommendation, but I'll pass this time."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,yes,"No recommendation, but I'll take a shot."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,yes,"Not recommended, but I'll roll the dice."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,yes,"No recommendation, but I'll take a chance on the last one."
