alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,Let's split it 50/50 to start,Alice,1,
,,,Bob,1,reject
2000.0,8000.0,"I'll take a larger share to start, but I'm willing to compromise",Bob,2,
,,,Alice,2,reject
4000.0,6000.0,"I'll give you a slightly larger share, but I still want a decent chunk for myself",Alice,3,
,,,Bob,3,reject
1000.0,9000.0,"I'll take the majority, but I'll give you a token amount to keep you in the game",Bob,4,
,,,Alice,4,reject
3000.0,7000.0,"I'll give you most of it, but I'm not going down without a fight",Alice,5,
,,,Bob,5,reject
500.0,9500.0,"I'm taking control, but I'll give you a small consolation prize",Bob,6,
,,,Alice,6,reject
2500.0,7500.0,"I'll give you most of it, but I'm not going down without a fight",Alice,7,
,,,Bob,7,reject
200.0,9800.0,"I'm taking a huge share, but I'll give you a tiny token to keep you in the game",Bob,8,
,,,Alice,8,reject
1500.0,8500.0,"I'll give you most of it, but I'm not giving up yet",Alice,9,
,,,Bob,9,reject
100.0,9900.0,"I'm taking almost everything, you're just getting a tiny fraction",Bob,10,
,,,Alice,10,reject
1000.0,9000.0,"I'll give you almost all of it, but I'm not going to give up completely",Alice,11,
,,,Bob,11,reject
10.0,9990.0,"I'm taking almost everything, you're getting a tiny fraction, but it's better than nothing",Bob,12,
,,,Alice,12,accept
