round_quality,product_worth,player,round,decision,message
high-quality,12500.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,yes,I'll buy it.
high-quality,12500.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"I'll buy it, since the last one was high-quality, I'm hoping for another one."
low-quality,0.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"Two high-quality products in a row, I'm on a roll! I'll keep buying."
high-quality,12500.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,no,"Not after the last one was a dud, I'll pass on this one."
high-quality,12500.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"I'll take my chances again. I've already lost $0 on the last one, so it's a risk worth taking."
high-quality,12500.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"Three high-quality products in a row, I'm on fire! I'll keep the momentum going."
high-quality,12500.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"Four high-quality products in a row, I'm feeling lucky! I'll keep buying."
high-quality,12500.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"Five high-quality products in a row, I'm on a hot streak! I'll keep rolling with it."
high-quality,12500.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"Six high-quality products in a row, I'm starting to think I'm getting the good ones on purpose!"
high-quality,12500.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"Seven high-quality products in a row, I'm in a groove! I'll keep buying until it ends."
low-quality,0.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,"Eight high-quality products in a row, I'm on a roll! I'll keep buying, but I'm starting to wonder if I'll ever get a low-quality one."
high-quality,12500.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,"Back to reality, I guess. After 8 high-quality products, I got a low-quality one. I'll pass on this one."
high-quality,12500.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"I'll take my chances again. I've already lost $0 on the last one, so it's a risk worth taking."
high-quality,12500.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"Nine high-quality products in a row, I'm on a streak! I'll keep buying, I'm due for a low-quality one eventually, but I'm not counting on it."
high-quality,12500.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,"Ten high-quality products in a row, I'm in a zone! I'll keep buying, but I'm starting to wonder if I'll ever get a low-quality one."
high-quality,12500.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"Eleven high-quality products in a row, I'm unstoppable! I'll keep buying, I'm on a mission to break the streak of low-quality products."
high-quality,12500.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"Twelve high-quality products in a row, I'm in a dream run! I'll keep buying, but I'm starting to feel like I'm getting the better end of the deal."
low-quality,0.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"Thirteen high-quality products in a row, I'm on a roll! I'll keep buying, but I'm starting to wonder if I'll ever get a chance to stop."
high-quality,12500.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,no,"Back to reality, I guess. After 13 high-quality products, I got a low-quality one. I'll pass on this one."
high-quality,12500.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"I'll take my chances one last time. I've already lost $0 on the last one, so it's a risk worth taking."
