message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you the chance to purchase this product. Given its unique value and potential, I'm initially proposing a price of $1,100,000. I believe this is a fair starting point for negotiations. What are your thoughts?",1100000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I appreciate the value of the product, but my budget is limited. I would like to propose a counteroffer of $950,000. I hope this aligns better with your expectations.",950000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your counteroffer, but $950,000 is a bit too low for me to consider.  This product offers significant value that I'm confident will benefit you greatly. How about we meet in the middle at $1,025,000?",1025000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for adjusting your offer. While I understand the value of the product, I still feel that $950,000 was a reasonable starting point. I would like to propose a counteroffer of $975,000. I hope this helps us reach an agreement.",975000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your persistence, but I need to see a price closer to my initial offer.  The product's value is undeniable. I'm willing to come down slightly to $1,000,000. This is my final offer.",1000000.0,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, thank you for your latest offer. I appreciate your willingness to negotiate. I would like to propose a counteroffer of $980,000. I hope this aligns better with your expectations.",980000.0,Bob,6,
,,Alice,6,SellToJhon
