alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,Let's split the money evenly. It's fair and efficient.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll give you a decent amount, but I'm not giving away too much.",Bob,2,
,,,Alice,2,reject
480000.0,520000.0,I've adjusted my offer based on the decrease in value. Let's aim for a slightly more balanced distribution.,Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'm willing to give you a smaller share, but I'm not backing down.",Bob,4,
,,,Alice,4,reject
384000.0,616000.0,I've made another adjustment. I think a closer balance is fair given the decreasing value of our shares.,Alice,5,
,,,Bob,5,accept
