message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a great opportunity to purchase a high-quality product that I think you'll really like. I'm willing to let it go for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I appreciate your enthusiasm for the product. I would like to propose a price of $130 for the item.",130.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"Thanks for your offer, Bob. I appreciate your interest in the product. However, I was thinking more along the lines of $145. I'm willing to meet you halfway, but I need to make a profit on this sale.",145.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice. Let's try $140. I believe this is a fair price considering the value of the product.",140.0,Bob,4,,
,,Alice,4,RejectOffer,142.0
"I appreciate your persistence, Bob. I'm willing to meet you at $142, but I'm still hoping we can get closer to my initial price. I'm willing to compromise, but I need to make a decent profit. Let's see if we can meet in the middle at $142.5",142.5,Alice,5,,
,,Bob,5,RejectOffer,
"I see where you're coming from, Alice. How about $141? It's a bit lower than your last offer, but still within my budget.",141.0,Bob,6,,
,,Alice,6,RejectOffer,143.0
"I appreciate your flexibility, Bob. I'm willing to consider your offer of $141, but I'm still hoping to get a bit closer to my target. Let's try $142.75. It's a small increase, but I think it's worth it for this great product.",142.75,Alice,7,,
,,Bob,7,RejectOffer,
"I understand your reasoning, Alice. How about $142? It's slightly above your last offer but still within my budget.",142.0,Bob,8,,
,,Alice,8,RejectOffer,144.0
"I think we're getting close, Bob. I'm willing to meet you at $142, but I'm still hoping to squeeze a bit more out of this sale. Let's try $143.50. It's a small increase, but I think it's worth it for this great product.",143.5,Alice,9,,
,,Bob,9,RejectOffer,
"I appreciate your efforts, Alice. How about $143? It's a reasonable compromise based on our previous discussions.",143.0,Bob,10,,
,,Alice,10,RejectOffer,145.0
"I'm glad we're still in negotiations, Bob. I'm willing to meet you at $143, but I'm still hoping to get a bit closer to my target. Let's try $144.25. It's a small increase, but I think it's worth it for this great product.",144.25,Alice,11,,
,,Bob,11,RejectOffer,
"I appreciate your persistence, Alice. How about $144? It's a slight increase from our last discussion but still within my budget.",144.0,Bob,12,,
,,Alice,12,RejectOffer,146.0
"I'm getting close to my minimum price, Bob. I'm willing to meet you at $144, but I need to make a decent profit on this sale. Let's try $145.50. It's a bit higher than our last discussion, but I think it's worth it for this great product.",145.5,Alice,13,,
,,Bob,13,RejectOffer,
"I see your point, Alice. How about $145? It's a reasonable compromise based on our previous discussions.",145.0,Bob,14,,
,,Alice,14,SellToJhon,
