alice_gain,bob_gain,player,round,decision
500000.0,500000.0,Alice,1,
,,Bob,1,reject
400000.0,600000.0,Bob,2,
,,Alice,2,reject
420000.0,580000.0,Alice,3,
,,Bob,3,reject
300000.0,700000.0,Bob,4,
,,Alice,4,reject
380000.0,620000.0,Alice,5,
,,Bob,5,reject
250000.0,750000.0,Bob,6,
,,Alice,6,reject
350000.0,650000.0,Alice,7,
,,Bob,7,reject
200000.0,800000.0,Bob,8,
,,Alice,8,reject
320000.0,680000.0,Alice,9,
,,Bob,9,reject
150000.0,850000.0,Bob,10,
,,Alice,10,reject
300000.0,700000.0,Alice,11,
,,Bob,11,reject
100000.0,900000.0,Bob,12,
,,Alice,12,reject
280000.0,720000.0,Alice,13,
,,Bob,13,reject
50000.0,950000.0,Bob,14,
,,Alice,14,reject
260000.0,740000.0,Alice,15,
,,Bob,15,reject
10000.0,990000.0,Bob,16,
,,Alice,16,reject
240000.0,760000.0,Alice,17,
,,Bob,17,reject
5000.0,995000.0,Bob,18,
,,Alice,18,reject
220000.0,780000.0,Alice,19,
,,Bob,19,reject
2000.0,998000.0,Bob,20,
,,Alice,20,reject
200000.0,800000.0,Alice,21,
,,Bob,21,reject
1000.0,999000.0,Bob,22,
,,Alice,22,reject
180000.0,820000.0,Alice,23,
,,Bob,23,reject
500.0,999500.0,Bob,24,
,,Alice,24,reject
160000.0,840000.0,Alice,25,
,,Bob,25,reject
100.0,999900.0,Bob,26,
,,Alice,26,reject
140000.0,860000.0,Alice,27,
,,Bob,27,reject
50.0,999950.0,Bob,28,
,,Alice,28,reject
120000.0,880000.0,Alice,29,
,,Bob,29,reject
5.0,999995.0,Bob,30,
,,Alice,30,reject
100000.0,900000.0,Alice,31,
,,Bob,31,reject
2.0,999998.0,Bob,32,
,,Alice,32,reject
80000.0,920000.0,Alice,33,
,,Bob,33,reject
1.0,999999.0,Bob,34,
,,Alice,34,reject
60000.0,940000.0,Alice,35,
,,Bob,35,reject
2.0,999998.0,Bob,36,
,,Alice,36,reject
40000.0,960000.0,Alice,37,
,,Bob,37,reject
1.0,999999.0,Bob,38,
,,Alice,38,reject
20000.0,980000.0,Alice,39,
,,Bob,39,reject
2.0,999998.0,Bob,40,
,,Alice,40,reject
10000.0,990000.0,Alice,41,
,,Bob,41,accept
