product_price,player,round,decision
900000.0,Alice,1,
,Bob,1,RejectOffer
950000.0,Bob,2,
,Alice,2,RejectOffer
925000.0,Alice,3,
,Bob,3,RejectOffer
920000.0,Bob,4,
,Alice,4,RejectOffer
915000.0,Alice,5,
,Bob,5,RejectOffer
912000.0,Bob,6,
,Alice,6,RejectOffer
910000.0,Alice,7,
,Bob,7,RejectOffer
908000.0,Bob,8,
,Alice,8,RejectOffer
907000.0,Alice,9,
,Bob,9,RejectOffer
906000.0,Bob,10,
,Alice,10,RejectOffer
905500.0,Alice,11,
,Bob,11,RejectOffer
904500.0,Bob,12,
,Alice,12,RejectOffer
904000.0,Alice,13,
,Bob,13,AcceptOffer
