alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's find a fair split so we both benefit, Bob!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think I deserve a bit more, considering the inflation hits you harder!",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, my offer in round 1 was already generous considering the inflation. This is my final offer.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"You said that was your final offer, but I'm not buying it. Inflation is on my side!",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous. I'm offering a 50/50 split to end this now. If you refuse, I'll walk away with nothing, and so will you.",Alice,5,
,,,Bob,5,reject
30.0,70.0,"I'm not afraid of walking away with nothing, but I think you are. Inflation is killing your gains, and I'm not going to give in now.",Bob,6,
,,,Alice,6,accept
