message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice!  I'm interested, but $180 is a bit steep for me. Would you consider $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand that $180 is a bit high for you, Bob. However, I'm willing to meet you in the middle. How about $155?",155.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down, Alice, but $155 is still a bit more than I'm comfortable spending. How about we settle at $115?",115.0,Bob,4,,
,,Alice,4,RejectOffer,140.0
"I'm willing to meet you at $120, Bob. I think we can find a mutually beneficial price. What do you think?",120.0,Alice,5,,
,,Bob,5,AcceptOffer,
