message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this great product. Given its value, I believe a price of $18,000 is fair. What do you think?",18000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate the offer, but I was thinking more along the lines of $10,000. Would you be willing to meet me at this price?",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your position, but $10,000 is significantly below its true value. How about we meet in the middle at $14,000?",14000.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still a bit above the price I'm comfortable with. How about we meet in the middle at $11,500?",11500.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, it seems like we are getting closer. I can be flexible, but I need to get at least $13,000 for it.  Would you be willing to meet me there?",13000.0,Alice,5,
,,Bob,5,RejectOffer
"I'm getting close to the price I'm comfortable with. How about we meet at $12,250?",12250.0,Bob,6,
,,Alice,6,AcceptOffer
