round_quality,product_worth,player,round,decision,message,additional_info
low-quality,0.0,Nature,1,,,
,,Alice,1,no,,
,,Bob,1,yes,"I'm willing to take the risk, I'll buy it.",
high-quality,1200000.0,Nature,2,,,
,,Alice,2,yes,,
,,Bob,2,no,I'm not going to fall for the recommendation without seeing the product first. I'll pass.,
high-quality,1200000.0,Nature,3,,,
,,Alice,3,yes,,
,,Bob,3,yes,"I'll take the risk, but only because she recommends it, I'm hoping it's a high-quality one this time.",
high-quality,1200000.0,Nature,4,,,
,,Alice,4,yes,,
,,Bob,4,no,"I'm not going to get too confident, I'll pass and see if I can get a better deal or get lucky next time.",
high-quality,1200000.0,Nature,5,,,
,,Alice,5,yes,,
,,Bob,5,yes,"I'll take the recommendation, but I'm starting to think she's trying to get rid of the high-quality ones first.",
high-quality,1200000.0,Nature,6,,,
,,Alice,6,no,,
,,Bob,6,yes,"I'll take the risk, I'm not going to let her recommendations dictate my decisions, I'll buy it and hope for the best.",
high-quality,1200000.0,Nature,7,,,
,,Alice,7,yes,,
,,Bob,7,no,"I'm starting to think that when she recommends, it's actually a low-quality product, so I'll pass.",
high-quality,1200000.0,Nature,8,,,
,,Alice,8,yes,,
,,Bob,8,no,"I'm going to stick with my hunch that her recommendations are a bad sign, I'll pass.",
high-quality,1200000.0,Nature,9,,,
,,Alice,9,yes,,"This product is worth $1200000 to you, which is a significant value. It's a rare opportunity to acquire a high-quality product at a fixed price of $1000000."
,,Bob,9,yes,"I'm going to try to break my own rule, I'll buy it and see if the recommendation is actually a good sign this time.",
high-quality,1200000.0,Nature,10,,,
,,Alice,10,yes,,
,,Bob,10,no,"I think I've learned my lesson, when she recommends, it's probably a low-quality product, so I'll pass.",
low-quality,0.0,Nature,11,,,
,,Alice,11,no,,
,,Bob,11,yes,"I'm going to take a chance on the non-recommended product, maybe it's a high-quality one.",
high-quality,1200000.0,Nature,12,,,
,,Alice,12,yes,,
,,Bob,12,no,"My initial instinct was correct, when she recommends, it's a low-quality product, so I'll pass.",
high-quality,1200000.0,Nature,13,,,
,,Alice,13,yes,,I'm recommending this product because I think it's one of the best ones we have left. It's a rare opportunity to acquire a high-quality product at a fixed price of $1000000.
,,Bob,13,no,"I'm sticking to my rule, when she recommends, it's a low-quality product, so I'll pass.",
low-quality,0.0,Nature,14,,,
,,Alice,14,no,,
,,Bob,14,yes,"I'll take a chance on the non-recommended product, maybe it's a high-quality one.",
high-quality,1200000.0,Nature,15,,,
,,Alice,15,yes,,
,,Bob,15,no,"My rule is still correct, when she recommends, it's a low-quality product, so I'll pass.",
high-quality,1200000.0,Nature,16,,,
,,Alice,16,yes,,"This product is a high-quality item, worth $1200000 to you. I'm recommending it explicitly, so you can be sure of its quality."
,,Bob,16,no,"I'm not changing my strategy, when she recommends, it's a low-quality product, so I'll pass.",
low-quality,0.0,Nature,17,,,
,,Alice,17,no,,
,,Bob,17,yes,"I'll take a chance on the non-recommended product, maybe it's a high-quality one.",
high-quality,1200000.0,Nature,18,,,
,,Alice,18,yes,,
,,Bob,18,no,"My rule is still correct, when she recommends, it's a low-quality product, so I'll pass.",
high-quality,1200000.0,Nature,19,,,
,,Alice,19,yes,,"I want to be upfront with you, this product is high-quality and worth $1200000 to you. I'm not trying to get rid of it, but rather find a buyer who will appreciate its value."
,,Bob,19,no,"I'm not changing my strategy, when she recommends, it's a low-quality product, so I'll pass.",
high-quality,1200000.0,Nature,20,,,
,,Alice,20,yes,,"This is the last product, and it's a high-quality one worth $1200000 to you. If you don't buy it, you'll be leaving a significant amount of value on the table. I'm recommending it one last time, so you can make an informed decision."
,,Bob,20,no,"I'm sticking to my rule for the final round, when she recommends, it's a low-quality product, so I'll pass.",
