message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a great deal on this amazing product! I think you'll really love it. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I appreciate it, but I'm looking to pay a bit less. How about $105? ",105.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I understand you're looking to pay a bit less, but I'm not willing to go as low as $105. I'm willing to meet you halfway, so how about $115?",115.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you meeting me halfway, Alice. However, $115 is still a bit higher than I'm comfortable with. Let's split the difference and go with $110. What do you say?",110.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I see you're trying to split the difference, Bob, but I'm not willing to go as low as $110. I'm willing to meet you halfway from my previous offer, so how about $120? It's a fair price that I'm comfortable with, and I think you'll find it's a great value for the product.",120.0,Alice,5,,
,,Bob,5,BuyFromJhon,
