round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,"I'll pass on this one, but I'm curious to see what the quality is."
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"I'm still not convinced, I'll pass on this one too."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,yes,"I'll take a chance and buy this one, I'm curious to see if it's high-quality."
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"I just lost $10000 on the last one, I'll be more careful this time."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,yes,"I've been burned twice already, but I'll take a chance and buy this one, hoping it's high-quality."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,Three strikes and I'm out! I'm not going to throw more money away on a product that might be worthless.
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,yes,"I've been passing for a while, maybe my luck will change and I'll get a good one this time."
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"Four times in a row, this is getting ridiculous. I'm not going to waste my money on a product that's probably going to be worthless."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,yes,"I've been passing for a while, but I'm starting to think that Alice's recommendations are actually helping me avoid buying low-quality products. I'll take a chance and buy this one."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,Five strikes and I'm starting to think that Alice's recommendations are actually a bad omen. I'll pass on this one.
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,I'm starting to think that Alice is actually trying to help me by not recommending low-quality products. I'll take a chance and buy this one.
high-quality,12000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,"Wait a minute, Alice is actually recommending a product? That's not like her usual behavior. I'm going to pass on this one, something doesn't feel right."
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,yes,"I just missed out on a potential $12000 gain, I'm going to take a chance and buy this one, hoping it's high-quality."
high-quality,12000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,no,"Alice recommended a product last time and it was high-quality, but this time she's recommending it again and I'm not convinced. I'll pass on this one."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,yes,"I just missed out on another potential $12000 gain, I'm going to take a chance and buy this one, hoping it's high-quality."
low-quality,0.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,no,"I've been burned too many times already, I'm not going to take the risk of buying a product just because Alice recommends it. I'll pass on this one."
low-quality,0.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"I've been passing on Alice's recommendations for a while, but I'm starting to think that she's actually trying to help me. Maybe this time she's right, and I'll take a chance and buy this one."
low-quality,0.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,no,"I've been burned too many times already, I'm not going to fall for Alice's recommendation again. I'll pass on this one."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,yes,"I'm due for a break, I'm going to take a chance and buy this one, hoping it's high-quality."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"That's it, I've had enough. I've lost count of how many times I've been burned by buying low-quality products. I'm not going to take the risk again, I'll pass on this one and walk away."
