message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to show you this incredible product. I think you'll love it! I'm offering it to you for $20000. Is this something you'd be interested in?",20000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $20000 is a bit out of my budget. I was thinking more along the lines of $10000. Would you be willing to meet me at that price?",10000.0,Bob,2,,
,,Alice,2,RejectOffer,18000.0
"I understand that $10000 is a bit lower than I was hoping for, but I'm willing to meet you in the middle. I can offer it to you for $18000. Is that something you'd be willing to consider?",18000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me in the middle, but $18000 is still a bit out of my budget. I was thinking more along the lines of $12000. Would you be willing to consider that price?",12000.0,Bob,4,,
,,Alice,4,RejectOffer,16500.0
"I understand that you're trying to get the best deal, but I'm still not willing to go as low as $12000. I can offer it to you for $16500. This is the lowest I'm willing to go, but I think it's still a fair price for this amazing product. What do you think?",16500.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to meet me at $16500, but I'm still not comfortable with that price. I was thinking more along the lines of $13000. Would you be willing to consider that price?",13000.0,Bob,6,,
,,Alice,6,RejectOffer,16000.0
"I'm starting to think we're getting close to a deal, but I still need to make a profit. I can offer it to you for $16000. This is my final offer, and I'm not willing to go any lower. What do you say?",16000.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your final offer, but I'm still not comfortable with $16000. I was thinking more along the lines of $14000. Would you be willing to consider that price?",14000.0,Bob,8,,
,,Alice,8,RejectOffer,15500.0
"I've already made it clear that I'm not willing to go below $16000, and you're still not budging. I'm starting to think we're not going to come to an agreement. I'll make one final offer: $15500. If you're not willing to meet me at this price, I'll have to consider other options. What do you say?",15500.0,Alice,9,,
,,Bob,9,RejectOffer,
"I'm still not willing to pay $15500. I was thinking more along the lines of $14500. This is my final offer, and I'm not willing to go any lower. If you're not willing to meet me at this price, I'll have to consider buying from another seller.",14500.0,Bob,10,,
,,Alice,10,SellToJhon,
