message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the sale of this valuable product with you. I believe it's a fantastic opportunity for both of us to make a great deal. I'm willing to sell it to you for $900000. This is a competitive price considering its worth to you is $1200000. I'm confident you'll find it a great investment.",900000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your initial offer, Alice. However, I was thinking more along the lines of $850000. I believe this is a fair price considering the product's value to me is $1200000. I'm willing to meet you halfway and make a compromise. What do you think?",850000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to compromise. However, I was thinking more along the lines of $925000. I believe this is a fair price considering the product's value to me is $1200000. I'm willing to meet you halfway, but I need to make a bit more profit. What do you think?",925000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice, and I appreciate your willingness to meet me halfway. However, I'm still a bit above my target price. I'm willing to go up to $875000, but that's as high as I can go. I'm hoping we can find a mutually beneficial agreement.",875000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I understand your target price, and I'm willing to meet you halfway again. I'm thinking of a price of $912500. This is a fair compromise, considering the product's value to me is $1200000. I'm willing to make a bit of a concession to reach a deal. What do you think?",912500.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to meet me halfway again, Alice. However, I'm still a bit above my target price. I'm willing to go up to $880000, but that's as high as I can go. I'm hoping we can find a mutually beneficial agreement.",880000.0,Bob,6,
,,Alice,6,RejectOffer
"I understand your position, Bob, and I appreciate your willingness to compromise. However, I'm starting to get a bit concerned that we're getting close to the minimum price I'm willing to accept. I'm thinking of a price of $900000. This is a fair compromise, considering the product's value to me is $1200000. I'm willing to make one more concession to reach a deal. What do you think?",900000.0,Alice,7,
,,Bob,7,RejectOffer
"I understand your concerns, Alice, and I appreciate your willingness to make one more concession. However, I'm still a bit above my target price. I'm willing to go up to $890000, but that's as high as I can go. I'm hoping we can find a mutually beneficial agreement.",890000.0,Bob,8,
,,Alice,8,RejectOffer
"I understand your position, Bob, and I appreciate your willingness to compromise. However, I'm getting close to my minimum price, and I'm not willing to go any lower. I'm thinking of a price of $895000. This is a final compromise, and I'm willing to accept this price to reach a deal. What do you think?",895000.0,Alice,9,
,,Bob,9,RejectOffer
"I understand your position, Alice, and I appreciate your willingness to make a final compromise. However, I'm still a bit above my target price. I'm willing to go up to $885000, but that's as high as I can go. I'm hoping we can find a mutually beneficial agreement.",885000.0,Bob,10,
,,Alice,10,SellToJhon
