alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's split it fairly. I'll take the majority, but I'm willing to share some with you.",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,Let's be reasonable. I'm offering you a significant sum to make a deal now.,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I'm still willing to compromise, but I need to get a better share. Let's meet in the middle.",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"Time is running out, and the value is decreasing for you. This is a fair offer that benefits us both.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,Let's be practical. We're both losing money with every passing round. Let's split it evenly and end this.,Alice,5,
,,,Bob,5,accept
