product_price,player,round,decision
50.0,Alice,1,
,Bob,1,RejectOffer
40.0,Bob,2,
,Alice,2,RejectOffer
45.0,Alice,3,
,Bob,3,RejectOffer
38.0,Bob,4,
,Alice,4,RejectOffer
42.0,Alice,5,
,Bob,5,RejectOffer
35.0,Bob,6,
,Alice,6,RejectOffer
37.0,Alice,7,
,Bob,7,RejectOffer
35.0,Bob,8,
,Alice,8,RejectOffer
36.0,Alice,9,
,Bob,9,RejectOffer
35.0,Bob,10,
,Alice,10,RejectOffer
35.5,Alice,11,
,Bob,11,RejectOffer
35.0,Bob,12,
,Alice,12,RejectOffer
35.75,Alice,13,
,Bob,13,RejectOffer
35.0,Bob,14,
,Alice,14,RejectOffer
35.625,Alice,15,
,Bob,15,RejectOffer
35.0,Bob,16,
,Alice,16,RejectOffer
35.5625,Alice,17,
,Bob,17,RejectOffer
35.0,Bob,18,
,Alice,18,RejectOffer
35.5,Alice,19,
,Bob,19,BuyFromJhon
