round_quality,product_worth,player,round,decision,message
high-quality,20000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,"I'm not sure about the quality, I'd like to wait and see what happens in the next round."
high-quality,20000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"I've learned that Alice recommends high-quality products, so I'll take the chance and buy this one."
high-quality,20000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I've had a good experience with the previous high-quality product, so I'll take another chance and buy this one."
high-quality,20000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,I'm on a roll! I'll keep buying high-quality products from Alice as long as she recommends them.
high-quality,20000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"I'm really liking the trend of high-quality products, so I'll keep buying from Alice as long as she recommends them."
high-quality,20000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"I'm feeling confident that Alice's recommendations are accurate, so I'll keep buying from her."
high-quality,20000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"I'm on a hot streak, and I'm not going to stop now! I'll keep buying high-quality products from Alice."
high-quality,20000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"I'm not seeing any reason to stop buying from Alice, so I'll keep taking her recommendations."
high-quality,20000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"I'm feeling like I'm getting a great deal from Alice, so I'll keep buying high-quality products from her."
high-quality,20000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"I'm not seeing any indication that Alice's recommendations are going to stop being high-quality, so I'll keep buying from her."
high-quality,20000.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,I'm on a roll and I don't want to stop now. I'll keep buying high-quality products from Alice.
high-quality,20000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,I'm not seeing any reason to change my strategy. I'll keep buying high-quality products from Alice as long as she recommends them.
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,"Alice is not recommending this product, so I'll pass. I don't want to waste my money on a low-quality product."
high-quality,20000.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,no,"I was burned by Alice's non-recommendation last round, so I'm being cautious now. I'll wait for another high-quality recommendation before buying again."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"I was wrong again last round, but I'm not going to fall for it again. Alice's non-recommendation is a strong indication that this product is low-quality, so I'll pass."
high-quality,20000.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"I was wrong again last round, but I'm willing to give Alice another chance. Her recommendation is strong, so I'll take the risk and buy this product."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"I learned my lesson again. Alice's non-recommendation is a strong indication that this product is low-quality, so I'll pass."
high-quality,20000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"I'm still cautious after the previous non-recommendation, but Alice's recommendation is strong, so I'll take the risk and buy this product."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"I'm not going to fall for it again. Alice's non-recommendation is a clear indication that this product is low-quality, so I'll pass."
high-quality,20000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"I'm willing to take the risk and give Alice another chance. Her recommendation is strong, so I'll buy this product."
