message,product_price,player,round,decision
"Bob, I have a unique opportunity for you. I'm offering you this product, which I believe holds immense value. My initial price is $1500000. I'm confident we can find a mutually beneficial agreement. Let me know your thoughts.",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I think it's a bit pricey. I'm willing to meet you halfway and offer $750000 for the product. Can you consider this counteroffer?",750000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest in the product and your counteroffer. While I understand your perspective on the price, $750000 is simply not a viable option for me. I'm willing to come down slightly. My new offer is $1200000. I believe this price reflects the product's value and allows for a mutually beneficial deal. Let's see if we can find common ground.",1200000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your concerns, but I'm still not comfortable with the price. I'm willing to meet you halfway again and offer $900000 for the product. Can you consider this counteroffer?",900000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your persistence in negotiating. While I'm willing to compromise, $900000 is still too low for me. Considering the unique value of this product, I'm offering a final price of $1100000. I believe this price is fair and reflects the true potential of this opportunity. I'm open to your final decision.",1100000.0,Alice,5,
,,Bob,5,RejectOffer
"I understand that the product has unique value, but I'm still not comfortable with the price. I'm willing to meet you halfway again and offer $950000 for the product. This is my final counteroffer. Can you consider it?",950000.0,Bob,6,
,,Alice,6,SellToJhon
