alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, 60-40 is a good deal!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I understand you want a larger share, but the value decreases quickly for you. I propose 60/40 in my favor. This ensures you get a reasonable amount while accounting for the depreciation.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the depreciation, I'm willing to compromise. 58-42 is a more reasonable split.",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"Alice, let's be realistic. The clock is ticking, and your share is rapidly losing value. 65/35 is generous considering the circumstances.  Don't let this opportunity slip away.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I'm still willing to compromise. 56-44 is a better deal for both of us, considering the time left.",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"Alice, we're running out of time.  My offer is more than fair considering your money is losing value exponentially. Take 3000 now, or risk getting even less later!",Bob,6,
,,,Alice,6,accept
