alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,Let's start with a generous offer. Accept and we can move on!,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Take a slightly less generous offer, but still a good one!",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,A more balanced offer. Let's meet in the middle!,Alice,3,
,,,Bob,3,reject
450000.0,550000.0,I'm not giving up yet! Will you meet me halfway this time?,Bob,4,
,,,Alice,4,reject
600000.0,400000.0,Getting closer to the middle. Will you accept this compromise?,Alice,5,
,,,Bob,5,reject
500000.0,500000.0,Let's meet exactly in the middle this time. No more negotiations!,Bob,6,
,,,Alice,6,accept
