alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's be reasonable, Bob. This offer leaves you with a good amount.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Let's split it more fairly this time, Alice.",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"I was hoping for a more reasonable counter-offer, Bob. Time is running out for both of us.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"This is my final offer, Alice. I'm being more than fair considering the time pressure and inflation working against you.",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"Okay, Bob, let's meet in the middle. This is a fair split considering we both lose if this falls through.",Alice,5,
,,,Bob,5,reject
475000.0,525000.0,"Time is money, Alice - literally! This is a strong offer considering the circumstances.",Bob,6,
,,,Alice,6,accept
