message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product. I think it's a game-changer, and I'm confident you'll love it. I'm willing to sell it to you for $1500000. Let me know if that works for you!",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but $1500000 is a bit out of my budget. I'm willing to pay $1200000 for it. Can you meet me at this price?",1200000.0,Bob,2,
,,Alice,2,RejectOffer
"I understand that $1200000 is a bit lower than I was hoping for, but I'm willing to meet you halfway. I can do $1350000, which is a compromise that I think is fair considering the value this product can bring to you. Let me know if that works for you!",1350000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but $1350000 is still a bit too high for me. I'm willing to pay $1150000 for the product. Can you consider this price?",1150000.0,Bob,4,
,,Alice,4,RejectOffer
"I understand that $1150000 is a good price, but I'm still not convinced it's the best deal for me. I'm willing to make another compromise, but I need to get closer to my minimum price. I can do $1250000, which is a bit higher than your last offer, but I think it's still a fair price considering the value of the product. Let me know if that works for you!",1250000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to compromise, but $1250000 is still a bit too high for me. I'm willing to pay $1100000 for the product. Can you consider this price?",1100000.0,Bob,6,
,,Alice,6,SellToJhon
