message,product_price,player,round,decision,counteroffer
"I'm excited to offer you the opportunity to purchase this valuable product. I think it's a great fit for you, and I'm willing to start with a price of $1200000. This is a fair price considering its value to you is $800000, and I'm confident you'll find it a worthwhile investment.",1200000.0,Alice,1,,
,,Bob,1,RejectOffer,900000.0
"I appreciate your initial offer, but I was thinking more along the lines of $900000. I'm willing to make a serious investment in this product, but I need to stay within my budget. I believe it's a fair price considering its value to me.",900000.0,Bob,2,,
,,Alice,2,RejectOffer,
"I understand that you have a budget constraint, but I'm willing to meet you halfway. I'm willing to lower the price to $1050000. I believe this is a more reasonable price considering the value you place on the product. I'm open to further negotiations, but I'm not willing to go below $1050000.",1050000.0,Alice,3,,
,,Bob,3,RejectOffer,950000.0
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. I'm willing to make a serious investment, but I need to stay within my means. I'm thinking more along the lines of $950000. Can we meet at this price?",950000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I understand that you're trying to stay within your budget, but I'm not willing to go below $1050000. However, I'm willing to make a small concession. I'm willing to meet you at $980000. This is as low as I'm willing to go, and I think it's still a fair price considering the value you place on the product.",980000.0,Alice,5,,
,,Bob,5,RejectOffer,920000.0
"I appreciate your willingness to make a concession, but I'm still a bit above my budget. I'm willing to make a serious investment, but I need to stay within my means. I'm thinking more along the lines of $920000. Can we meet at this price?",920000.0,Bob,6,,
,,Alice,6,SellToJhon,
