product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
450000.0,Bob,2,
,Alice,2,RejectOffer
475000.0,Alice,3,
,Bob,3,RejectOffer
460000.0,Bob,4,
,Alice,4,RejectOffer
465000.0,Alice,5,
,Bob,5,RejectOffer
462000.0,Bob,6,
,Alice,6,RejectOffer
463000.0,Alice,7,
,Bob,7,RejectOffer
460500.0,Bob,8,
,Alice,8,RejectOffer
462500.0,Alice,9,
,Bob,9,RejectOffer
461250.0,Bob,10,
,Alice,10,RejectOffer
461875.0,Alice,11,
,Bob,11,RejectOffer
461375.0,Bob,12,
,Alice,12,RejectOffer
461750.0,Alice,13,
,Bob,13,RejectOffer
461625.0,Bob,14,
,Alice,14,RejectOffer
461687.5,Alice,15,
,Bob,15,RejectOffer
461662.0,Bob,16,
,Alice,16,RejectOffer
461671.25,Alice,17,
,Bob,17,RejectOffer
461675.0,Bob,18,
,Alice,18,RejectOffer
461673.125,Alice,19,
,Bob,19,RejectOffer
461680.0,Bob,20,
,Alice,20,RejectOffer
461676.5625,Alice,21,
,Bob,21,RejectOffer
461682.0,Bob,22,
,Alice,22,RejectOffer
461679.21875,Alice,23,
,Bob,23,RejectOffer
461684.0,Bob,24,
,Alice,24,RejectOffer
461680.625,Alice,25,
,Bob,25,RejectOffer
461686.0,Bob,26,
,Alice,26,RejectOffer
461683.125,Alice,27,
,Bob,27,RejectOffer
461688.0,Bob,28,
,Alice,28,RejectOffer
461686.25,Alice,29,
,Bob,29,RejectOffer
461690.0,Bob,30,
,Alice,30,SellToJhon
