message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested in the product but $120 is a bit too steep for me. Would you consider a lower price?",60.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I need to make a profit. I can do $90, which is a bit lower than my initial offer, but still a fair price for this great product.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down on the price, Alice.  How about we meet in the middle at $75? That's a fair compromise.",75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I like that you're willing to meet in the middle, Bob, but I still need to make a decent profit. I can do $85, which is a bit higher than your offer, but I think it's a fair price for the product. Let me know if that works for you!",85.0,Alice,5,,
,,Bob,5,AcceptOffer,
