alice_gain,bob_gain,message,player,round,decision
5500.0,4500.0,Let's be fair and split it almost equally,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I think this is a fair split, considering the inflation we need to be mindful of.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the inflation, this is a more balanced split",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'm willing to offer a bit more than last time, but this is the best I can do with the inflation rates.",Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"Inflation is hurting me more, I need a better split to make up for it",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"We're getting close to the end, we need to agree on something or lose everything. This is my final offer.",Bob,6,
,,,Alice,6,accept
