alice_gain,bob_gain,message,player,round,decision
999000.0,1000.0,I'm feeling generous.  Take this small amount and let's be done with it.,Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"That's a bit unfair, don't you think? Let's be reasonable. I'm proposing a 70/30 split.",Bob,2,
,,,Alice,2,reject
900000.0,100000.0,"I'm willing to negotiate, but I need a larger share.  This is closer to what I think is fair.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Okay, a 70/30 split seems too much for you. How about 60/40? That's my final offer.",Bob,4,
,,,Alice,4,reject
800000.0,200000.0,I'm starting to get a little worried about the dwindling value of the money. Let's meet in the middle this time.,Alice,5,
,,,Bob,5,reject
450000.0,550000.0,"Alice, we're running out of time.  My last offer was too generous.  550,000 is the best I can do. Let's close this deal and both walk away with something.",Bob,6,
,,,Alice,6,accept
