message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a great deal on this fantastic product. I think you'll really love it!",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer, but that's a bit too high for me. I'm interested in the product, but I'd be willing to pay $80 for it.",80.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a good deal, Bob. I'm willing to meet you in the middle, but I need to make a profit. How about we meet at $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down a bit. I'm getting closer to what I can afford. How about we split the difference and do $92?",92.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I'm glad we're close, Bob. I can do $95, but I'm not willing to go any lower than that. It's a great deal for you, and I think you'll really enjoy the product!",95.0,Alice,5,,
,,Bob,5,BuyFromJhon,
