round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,"I'll pass on this one, thanks for the recommendation, Alice!"
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"Thanks for the heads up, Alice. I'll keep looking for a better deal."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,I'm starting to think Alice is trying to get rid of her low-quality products. I'll keep waiting for a good one.
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"I'm not getting my hopes up about this one, Alice. I'll keep waiting for a high-quality product."
high-quality,200.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"Ah, finally! Alice is recommending a product. I'll take a chance and buy it!"
high-quality,200.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,I'm feeling lucky! I'll buy this one too!
high-quality,200.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,Two high-quality products in a row? I'm on a roll! I'll buy this one too!
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"Hmm, Alice is being cautious this time. I'll pass and wait for her next recommendation."
high-quality,200.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,Alice is back to recommending products! I'll take a chance and buy this one.
high-quality,200.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,Four high-quality products in a row? I'm feeling confident! I'll buy this one too!
high-quality,200.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,Five high-quality products in a row? I'm on a hot streak! I'll buy this one too!
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,Alice is being cautious again. I'll pass and wait for her next recommendation.
high-quality,200.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,Alice is back to recommending products! I'll take a chance and buy this one.
high-quality,200.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,Six high-quality products in a row? I'm on a roll! I'll buy this one too!
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,Alice is being cautious again. I'll pass and wait for her next recommendation.
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,Two low-quality products in a row? I'm not taking the risk. I'll wait for Alice's next recommendation.
high-quality,200.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,Alice is recommending a product again! I'll take a chance and buy this one.
high-quality,200.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,Seven high-quality products in a row? I'm on a streak! I'll buy this one too!
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,Alice is being cautious again. I'll pass and wait for her next recommendation.
high-quality,200.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,Alice is recommending a product again! I'll take a chance and buy this one.
