message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you a chance to purchase this product. I believe it holds significant value for you, and I'm willing to part with it for $1,150,000. What are your thoughts?",1150000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I think it's a bit pricey. I'd like to make a counteroffer of $1,100,000. Can you consider it?",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest. While I recognize your counteroffer, I believe the true value of this product is higher.  Would you consider $1,130,000?",1130000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your perspective, but I still think the price is a bit high. I'd like to make a counteroffer of $1,090,000. Can you consider it?",1090000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm sensing we're getting closer.  How about we meet in the middle at $1,110,000? This is a fair offer reflecting the true value of this product.",1110000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to meet in the middle, but I'm still a bit short on budget. I'd like to make a counteroffer of $1,080,000. Can you consider it?",1080000.0,Bob,6,
,,Alice,6,AcceptOffer
