alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's split the money fairly. I propose a 60/40 split in favor of Alice.,Alice,1,
,,,Bob,1,reject
100000.0,900000.0,"You're being greedy, I'll take a bigger share this time.",Bob,2,
,,,Alice,2,reject
500000.0,500000.0,"I believe in fairness. This time, let's divide the money equally.",Alice,3,
,,,Bob,3,reject
200000.0,800000.0,"You want equal, but I want more. Take it or leave it.",Bob,4,
,,,Alice,4,reject
450000.0,550000.0,I'm willing to compromise. Let's go with a 45/55 split.,Alice,5,
,,,Bob,5,accept
