product_price,player,round,decision
75.0,Alice,1,
,Bob,1,RejectOffer
60.0,Bob,2,
,Alice,2,RejectOffer
65.0,Alice,3,
,Bob,3,RejectOffer
62.0,Bob,4,
,Alice,4,RejectOffer
63.0,Alice,5,
,Bob,5,RejectOffer
61.0,Bob,6,
,Alice,6,RejectOffer
62.0,Alice,7,
,Bob,7,RejectOffer
60.0,Bob,8,
,Alice,8,RejectOffer
61.0,Alice,9,
,Bob,9,RejectOffer
60.0,Bob,10,
,Alice,10,RejectOffer
60.5,Alice,11,
,Bob,11,RejectOffer
60.0,Bob,12,
,Alice,12,RejectOffer
60.25,Alice,13,
,Bob,13,RejectOffer
60.0,Bob,14,
,Alice,14,RejectOffer
60.125,Alice,15,
,Bob,15,AcceptOffer
